;Y_UTM;X_UTM;ZoneNumber;ZoneLetter;Latitude;Longitude;past_mer;Y;X;SiO2;TiO2;Al2O3;Fe2O3;FeO;MnO;MgO;CaO;Na2O;K2O;P2O5;l.i.;oth;sum;hs;time;Fe-number;Mali;molmass_Al2O3;molmass_CaO;molmass_P2O5;molmass_Na2O;molmass_K2O;moles_Al2O3;moles_CaO;moles_P2O5;moles_Na2O;moles_K2O;ASI;classificated
3903;553283,9476;7342706,374;58;W;"66°12'0.0""";"166°11'0.0""";;66,2;166,1833333;64,99098738;0,500700981;16,08251552;0,841177649;3,304626477;0,060084118;1,912677749;3,374724614;3,705187262;3,354696575;0,150210294;1,712397356;0,01001402;100;0,17;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,157733577;0,060176972;0,001058266;0,059780369;0,03561249;peraluminous;magnesian/calc-alkalic/peraluminous
3904;583041,3612;5498499,322;49;U;"49°38'0.0""";"112°9'0.0""";;49,63333333;112,15;64,88053584;0,509847046;14,29571129;2,77916625;2,66919924;0,029991003;2,199340198;4,208737379;4,178746376;3,029091273;0,009997001;1,199640108;0,009997001;100;0,1;J1-J2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,140209016;0,075048812;7,04312E-05;0,067420884;0,032155958;metaluminous;magnesian/calc-alkalic/metaluminous
3905;674807,6093;4908301,323;53;T;"44°18'25.0""";"137°11'30.0""";;44,30694444;137,1916667;64,66719809;0,448385811;15,77321642;1,255480271;3,597050618;0,089677162;2,600637704;4,693104823;4,14507772;2,162216022;0,298923874;0,22917497;0,039856517;100;0,21;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,154700043;0,083685892;0,002105988;0,066877666;0,022953461;metaluminous;magnesian/calcic/metaluminous
3906;358896,9344;7042565,373;55;V;"63°29'0.0""";"144°10'0.0""";;63,48333333;144,1666667;65,04611067;0,831996792;15,70769848;0,711708099;4,490777867;0,09021652;1,784282277;1,884522855;3,638732959;3,819165998;0,240577386;1,744186047;0,010024058;100;0,45;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,154057459;0,033604188;0,001694923;0,058708179;0,040543163;peraluminous;magnesian/alkali-calcic/peraluminous
3907;452678,1074;6003389,828;50;U;"54°10'35.0""";"116°16'30.0""";;54,17638889;116,275;65,17327976;0,552486188;15,50979407;1,305876444;3,20441989;0,040180814;1,637368157;3,837267705;4,1185334;3,716725264;0,170768458;0,723254646;0,010045203;100;0,01;Tr-J;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,152116458;0,068424888;0,001203103;0,066449393;0,039455682;metaluminous;magnesian/calc-alkalic/metaluminous
3908;426645,4636;6702270,929;56;V;"60°27'0.0""";"151°40'0.0""";;60,45;151,6666667;64,47381497;0,457120143;16,57557388;0,616118454;4,541389248;0,099373944;1,669482262;4,491702276;3,567524595;1,808605784;0,08943655;1,599920501;0,009937394;100;0,4;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,162569379;0,080094548;0,000630101;0,057559287;0,019199637;peraluminous;magnesian/calcic/peraluminous
3909;664924,2577;5200034,393;53;T;"46°56'0.0""";"137°10'0.0""";;46,93333333;137,1666667;64,56363817;0,497561946;15,11593193;2,378346104;3,910836899;0,059707434;1,880784158;3,711812121;2,826151856;4,27903274;0,08956115;0,676684247;0,009951239;100;0,01;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,14825355;0,066187805;0,000630979;0,045597803;0,045424976;metaluminous;magnesian/calc-alkalic/metaluminous
3910;419257,9273;6964298,467;54;V;"62°48'0.0""";"139°25'0.0""";;62,8;139,4166667;64,78577849;0,47937681;17,4573055;0,699091181;2,926195945;0,049935084;1,72775392;3,285728553;4,184560072;3,61530011;0,189753321;0,589233996;0,009987017;100;0,16;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,171217198;0,058590024;0,001336856;0,067514683;0,038378982;peraluminous;magnesian/alkali-calcic/peraluminous
3911;510713,7921;4857072,614;53;T;"43°52'0.0""";"135°8'0.0""";;43,86666667;135,1333333;64,47669218;0,556604711;15,56505318;2,474903091;2,643872378;0,089454329;2,037570818;3,478779445;3,727263691;3,309810158;0,149090548;1,480966107;0,00993937;100;0,07;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,152658427;0,062032444;0,001050377;0,060136555;0,035135989;metaluminous;magnesian/calc-alkalic/metaluminous
3912;395082,092;5487756,78;49;U;"49°32'0.0""";"109°33'0.0""";;49,53333333;109,55;65,12048193;0,542168675;16,96787149;1,104417671;3,885542169;0,080321285;0,993975904;3,4437751;4,919678715;2,208835341;0,180722892;0,542168675;0,010040161;100;0,01;Mz;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,166416943;0,061408258;0,001273234;0,079375262;0,023448358;peraluminous;ferroan/calc-alkalic/peraluminous
3913;434624,1872;5564976,293;49;U;"50°14'0.0""";"110°5'0.0""";;50,23333333;110,0833333;64,87297459;0,830166033;15,80316063;2,070414083;2,970594119;0,090018004;1,680336067;4,020804161;4,050810162;2,800560112;0,200040008;0,600120024;0,010002;100;0,01;Tr;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,154993729;0,071697649;0,001409328;0,065356731;0,029729937;metaluminous;magnesian/calc-alkalic/metaluminous
3914;385013,5135;5686332,986;49;U;"51°19'0.0""";"109°21'0.0""";;51,31666667;109,35;65,13356096;0,803374172;15,87668206;1,596706166;2,731472183;0,090379594;1,89797148;3,213496686;3,816027315;3,414340229;0,361518377;1,0544286;0,010042177;100;0,01;J1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,15571481;0,057302009;0,00254698;0,061568689;0,03624565;peraluminous;magnesian/calc-alkalic/peraluminous
3915;410535,5692;6892075,616;54;V;"62°9'0.0""";"139°17'0.0""";;62,15;139,2833333;64,53089245;0,616854044;15,8093722;0,855636255;3,99960203;0,089543329;1,940105462;3,601631678;3,780718336;4,337876828;0,228832952;0,198985176;0,009949259;100;0,01;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,155054651;0,064223104;0,001612181;0,060999005;0,046049648;metaluminous;magnesian/alkali-calcic/metaluminous
3916;555311,4829;5828088,495;53;U;"52°36'0.0""";"135°49'0.0""";;52,6;135,8166667;64,55658405;0,477754554;14,7805315;0,855976909;3,941475067;0,149298298;3,01582562;3,841942869;3,214890017;3,76231711;0,00995322;1,383497561;0,00995322;100;0,01;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,14496402;0,068508254;7,01227E-05;0,051869797;0,039939672;metaluminous;magnesian/calc-alkalic/metaluminous
3917;556867,2428;7194134,138;60;W;"64°52'0.0""";"178°12'0.0""";;64,86666667;178,2;64,70764318;0,40909998;16,43384554;3,202953502;1,446817003;0,019956097;2,055477949;5,068848533;2,674116943;2,783875474;0,139692676;1,047695071;0,009978048;100;0,17;K1;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,16117934;0,090386029;0,000984167;0,043144836;0,029552818;metaluminous;magnesian/calcic/metaluminous
3918;419912,9741;6884410,629;54;V;"62°5'0.0""";"139°28'0.0""";;62,08333333;139,4666667;64,57524151;0,458121701;16,46250373;1,244895927;2,728811871;0,059755004;0,766855891;3,73468778;4,162931979;3,744646948;0,149387511;1,902200976;0,009959167;100;0,31;K1;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,161460413;0,066595716;0,001052469;0,067165731;0,039752091;metaluminous;ferroan/alkali-calcic/metaluminous
3919;387239,5585;5929238,643;57;U;"53°30'0.0""";"157°18'0.0""";;53,5;157,3;64,91790148;0,570684822;18,14177012;0,440528634;4,975971165;0,050060072;1,051261514;2,533039648;3,524229075;1,922306768;0,210252303;1,551862235;0,110132159;100;0,01;Mz;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,177930268;0,045168325;0,001481276;0,056860747;0,020406654;peraluminous;ferroan/calc-alkalic/peraluminous
3920;678899,3282;5220827,536;53;T;"47°7'0.0""";"137°21'30.0""";;47,11666667;137,3583333;65,08079896;0,451671183;14,38321791;1,66616481;4,938271605;0,120445649;1,947204657;4,06504065;2,810398474;3,111512597;0,180668473;1,234567901;0,010037137;100;0,01;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,141067261;0,07248646;0,001272851;0,045343635;0,033030919;metaluminous;magnesian/calcic/metaluminous
3921;369292,9873;5879610,457;54;U;"53°3'0.0""";"139°3'0.0""";;53,05;139,05;64,96343052;0,721370604;15,48942992;0,681294459;4,428413987;0,070133253;2,154092776;3,867347961;3,416491334;3,025748923;0,240456868;0,931770364;0,010019036;100;0,01;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,151916731;0,068961269;0,001694074;0,05512248;0,032120477;metaluminous;magnesian/calc-alkalic/metaluminous
3922;568308,3799;5150358,741;53;T;"46°30'12.0""";"135°53'25.0""";;46,50333333;135,8902778;64,83648365;0,640064006;15,88158816;1,810181018;4,110411041;0,100010001;2,170217022;2,370237024;2,840284028;3,660366037;0,010001;1,560156016;0,010001;100;0,01;K2-Pg;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,155762928;0,042265282;7,04593E-05;0,045825815;0,038857389;peraluminous;magnesian/alkali-calcic/peraluminous
3923;344025,327;4783486,805;53;T;"43°11'17.0""";"133°4'50.0""";;43,18805556;133,0805556;64,56528234;0,398366697;16,97042127;1,244895927;2,599342695;0,099591674;2,390200179;4,232646151;3,445871925;2,430036849;0,179265013;1,344487601;0,099591674;100;0,6;Pg;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,16644195;0,075475145;0,001262963;0,055596514;0,02579657;peraluminous;magnesian/calcic/peraluminous
3924;440881,4943;7022963,9;58;V;"63°19'50.0""";"163°49'10.0""";;63,33055556;163,8194444;64,53604142;0,338510554;14,85463959;3,385105536;5,575467941;0,228992433;1,473516527;3,882915173;2,518916766;1,075268817;0,199123855;1,921545201;0,009956193;100;0,01;K2;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,145690855;0,069238858;0,001402873;0,0406408;0,011414743;peraluminous;ferroan/calcic/peraluminous
3925;555900,8022;7324175,289;54;W;"66°2'0.0""";"142°14'0.0""";;66,03333333;142,2333333;65,08685611;0,803293503;16,80891656;0,160658701;4,940255046;0,100411688;1,797369214;3,042474144;3,90601466;1,566422332;0,010041169;1,767245707;0,010041169;100;0,15;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,16485795;0,054252392;7,07423E-05;0,063020566;0,016628687;peraluminous;magnesian/calc-alkalic/peraluminous
3926;597176,9976;7535394,213;60;W;"67°55'0.0""";"179°19'0.0""";;67,91666667;179,3166667;64,3885964;0,695341214;14,14522698;1,043011821;3,804509784;0,069534121;2,98996722;2,195291547;3,367438164;5,115724645;0,158935135;1,678752359;0,347670607;100;0,26;K1;magnesian;alkalic;101,96;56,08;141,94;61,98;94,2;0,138733101;0,039145712;0,001119735;0,054331045;0,054307056;metaluminous;magnesian/alkalic/metaluminous
3927;431136,5428;7521475,216;1;W;"67°48'0.0""";"178°38'0.0""WW";W;67,8;-178,6333333;64,69355161;0,668796167;15,11279697;0,588939908;3,92293871;0,079856259;2,535436215;3,463765223;3,343980834;4,272309842;0,179676582;0,868436814;0,269514873;100;0,17;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,148222803;0,061764715;0,001265863;0,053952579;0,045353608;metaluminous;magnesian/alkali-calcic/metaluminous
3928;611655,3532;5625072,988;53;U;"50°46'0.0""";"136°35'0.0""";;50,76666667;136,5833333;64,75172345;0,639424518;15,16635028;1,029073834;3,396942752;0,069937057;2,927365371;5,844739734;3,017284444;2,237985813;0,129883105;0,779298631;0,009991008;100;0,01;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,148748041;0,104221465;0,000915056;0,048681582;0,023757811;metaluminous;magnesian/calcic/metaluminous
3929;660195,1463;6205344,013;52;U;"55°58'0.0""";"131°34'0.0""";;55,96666667;131,5666667;64,97543367;0,320866339;17,44710719;1,634412915;2,306226812;1,955279254;0,080216585;4,181289482;4,010829239;2,506768274;0,010027073;0,561516093;0,010027073;100;0,01;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,171117175;0,07455937;7,0643E-05;0,064711669;0,026611128;peraluminous;ferroan/calc-alkalic/peraluminous
3930;433019,8589;5882008,083;54;U;"53°5'0.0""";"140°0'0.0""";;53,08333333;140;65,08638007;0,602651667;16,41221374;2,069104058;2,460827642;0,140618722;1,436319807;5,474085978;3,525512254;2,249899558;0,190839695;0,140618722;0,210928084;100;0,5;K2-Pg;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,160967181;0,097612089;0,00134451;0,05688145;0,023884284;metaluminous;magnesian/calcic/metaluminous
3931;429132,4054;7330084,431;53;W;"66°5'0.0""";"133°26'0.0""";;66,08333333;133,4333333;65,11908351;0,70344689;15,42558537;0,422068134;4,481961612;0,060295448;2,371620943;3,889056376;3,296151141;2,472113355;0,130640137;1,617927846;0,010049241;100;0,3;K1;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,151290559;0,069348366;0,00092039;0,053180883;0,026243242;peraluminous;magnesian/calcic/peraluminous
3932;685161,4668;5859436,553;50;U;"52°51'10.0""";"119°45'0.0""";;52,85277778;119,75;64,77409036;0,529788085;15,18392643;1,109556178;3,328668533;0,029988005;3,638544582;3,888444622;4,348260696;2,74890044;0,159936026;0,24990004;0,009996002;100;0,01;J3;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,148920424;0,069337458;0,001126786;0,070155868;0,029181533;metaluminous;magnesian/calc-alkalic/metaluminous
3933;277523,6824;5253460,837;54;T;"47°23'48.0""";"138°3'6.0""";;47,39666667;138,0516667;64,94886705;0,892320032;13,47503509;1,764587929;4,030479246;0,140364949;1,413675556;3,679566874;4,391417686;3,348706637;0,421094847;1,483858031;0,010026068;100;0,16;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,132160015;0,065612819;0,00296671;0,070852173;0,035548903;metaluminous;magnesian/calc-alkalic/metaluminous
3934;478350,036;7357148,77;53;W;"66°20'0.0""";"134°31'0.0""";;66,33333333;134,5166667;65,05322354;0,682868046;15,9469773;0,803374172;4,508937538;0,030126531;1,757381;3,896364732;2,540670817;3,062864029;0,010042177;1,697127937;0,010042177;100;0,31;K1;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,15640425;0,069478686;7,07495E-05;0,040991785;0,03251448;peraluminous;magnesian/calcic/peraluminous
3935;566649,9134;7380159,304;58;W;"66°32'0.0""";"166°30'0.0""";;66,53333333;166,5;64,36164928;0,238450075;17,83407849;1,609538003;3,010432191;0,079483358;1,887729757;3,705911575;3,616492797;2,891207154;0,158966716;0,596125186;0,00993542;100;0,18;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,1749125;0,066082589;0,001119957;0,058349351;0,03069222;peraluminous;magnesian/calc-alkalic/peraluminous
3936;600805,4457;7042739,403;58;V;"63°29'55.0""";"167°1'30.0""";;63,49861111;167,025;64,82537776;0,410287201;16,47153007;2,02141499;2,701891324;0,080056039;2,051436005;5,253677574;3,442409687;1,961372961;0,140098069;0,630441309;0,010007005;100;0,23;K1;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,161548941;0,09368184;0,000987023;0,055540653;0,020821369;metaluminous;magnesian/calcic/metaluminous
3937;444040,3042;5183200,288;53;T;"46°48'0.0""";"134°16'0.0""";;46,8;134,2666667;65,12165695;0,452443193;17,37381862;2,362758898;1,528252564;0,100542932;1,397546752;3,498894028;3,277699578;4,765734969;0,010054293;0,100542932;0,010054293;100;0,01;K;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,170398378;0,06239112;7,08348E-05;0,052883181;0,050591666;peraluminous;magnesian/alkali-calcic/peraluminous
3938;481222,1232;4924813,628;53;T;"44°28'35.0""";"134°45'50.0""";;44,47638889;134,7638889;64,70176841;0,559496453;15,35617944;0,959136777;4,535917674;0,109901089;1,568588271;1,948246578;2,997302428;6,194425017;0,119892097;0,939154761;0,009991008;100;0,01;K2-Pg;magnesian;alkalic;101,96;56,08;141,94;61,98;94,2;0,150609841;0,034740488;0,000844667;0,048359187;0,065758227;peraluminous;magnesian/alkalic/peraluminous
3939;594621,5127;7509265,749;60;W;"67°41'0.0""";"179°14'0.0""";;67,68333333;179,2333333;64,94183714;0,631768953;15,30284797;0,65182511;3,128760529;0,080224629;2,697553149;3,610108303;3,229041316;4,572803851;0,270758123;0,87244284;0,010028079;100;0,08;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,150086779;0,064374256;0,001907553;0,052098117;0,048543565;metaluminous;magnesian/alkali-calcic/metaluminous
3940;511014,9503;6697832,598;55;V;"60°25'0.0""";"147°12'0.0""";;60,41666667;147,2;65,0070267;0,521983537;16,43244328;2,208391889;1,977514555;0,120457739;2,780566151;4,105601285;3,623770327;1,897209396;0,250953624;1,064043365;0,010038145;100;0,14;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,161165587;0,073209723;0,001768026;0,058466769;0,020140227;peraluminous;magnesian/calcic/peraluminous
3941;539587,4332;5041553,211;53;T;"45°31'35.0""";"135°30'25.0""";;45,52638889;135,5069444;64,61139379;0,528783797;15,29482191;1,306993914;2,993115834;0,069839369;3,272473311;4,549536067;2,993115834;3,322358575;0,159632844;0,887957697;0,009977053;100;0,01;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,150008061;0,081125821;0,00112465;0,04829164;0,035269199;metaluminous;magnesian/calc-alkalic/metaluminous
3942;620139,8453;7153241,03;54;W;"64°29'0.0""";"143°30'0.0""";;64,48333333;143,5;64,81481481;0,760760761;15,58558559;2,342342342;4,514514515;0,02002002;2,082082082;3,393393393;2,682682683;3,103103103;0,2002002;0,49049049;0,01001001;100;0,15;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,152859804;0,060509868;0,001410457;0,043283038;0,032941647;peraluminous;magnesian/calc-alkalic/peraluminous
3943;551297,7104;7747847,394;54;W;"69°50'0.0""";"142°20'0.0""";;69,83333333;142,3333333;64,4214506;0,686498856;14,92388817;1,910257686;3,124067257;0,069644811;2,298278778;3,900109442;3,482240573;4,128942394;0,24873147;0,795940702;0,009949259;100;0,22;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,146370029;0,069545461;0,001752371;0,056183294;0,04383166;metaluminous;magnesian/calc-alkalic/metaluminous
3944;568497,2399;7636725,948;59;W;"68°50'0.0""";"172°42'0.0""";;68,83333333;172,7;64,86676017;0,480865558;16,26928471;0,430775396;3,716690042;0,08014426;2,48447205;3,175716289;3,09557203;4,357844119;0,280504909;0,751352434;0,010018032;100;0,09;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,159565366;0,056628322;0,001976222;0,049944692;0,046261615;peraluminous;magnesian/alkali-calcic/peraluminous
3945;389825,8605;7366670,013;54;W;"66°24'0.0""";"138°32'0.0""";;66,4;138,5333333;64,77886732;0,560336202;15,79947969;0,700420252;3,702221333;0,070042025;2,25135081;4,592755653;2,451470883;3,071843106;0,160096058;1,240744447;0,620372223;100;0,01;J-K;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,154957627;0,081896499;0,001127914;0,039552612;0,032609799;peraluminous;magnesian/calcic/peraluminous
3946;660441,378;5644894,076;49;U;"50°56'0.0""";"113°17'0.0""";;50,93333333;113,2833333;65,07840772;1,115802171;14,8371532;1,517893044;2,784479292;0,060313631;2,442702051;3,890229192;3,729392843;3,839967833;0,010052272;0,683554483;0,010052272;100;0,01;J1-J2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,145519353;0,069369279;7,08206E-05;0,060170907;0,04076399;metaluminous;magnesian/calc-alkalic/metaluminous
3947;639739,5762;5914652,199;50;U;"53°21'45.0""";"119°6'0.0""";;53,3625;119,1;64,88924526;0,451037386;16,7485216;3,728575724;0,43099128;0,070161371;2,485717149;4,049313421;3,858875413;2,776385687;0,010023053;0,491129598;0,010023053;100;0,01;Tr;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,16426561;0,072206017;7,06147E-05;0,06226001;0,029473309;peraluminous;magnesian/calc-alkalic/peraluminous
3948;584964,1879;7233825,058;1;W;"65°13'0.0""";"175°11'0.0""WW";W;65,21666667;-175,1833333;64,6007984;0,778443114;14,62075848;2,095808383;3,622754491;0,099800399;2,235528942;3,882235529;2,734530938;4,101796407;0,05988024;0,778443114;0,389221557;100;0,17;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,143397004;0,069226739;0,00042187;0,04411957;0,043543486;metaluminous;magnesian/calc-alkalic/metaluminous
3949;717778,9438;5341911,079;53;U;"48°11'35.0""";"137°55'50.0""";;48,19305556;137,9305556;64,61369535;0,3393891;15,83150329;0,009982032;3,513675384;0,069874226;2,635256538;5,889399082;2,874825314;3,443801158;0,189658614;0,578957876;0,009982032;100;0,01;Pg;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,155271707;0,105017815;0,001336189;0,046383113;0,036558399;metaluminous;magnesian/calcic/metaluminous
3950;489609,9748;7717572,781;54;W;"69°34'0.0""";"140°44'0.0""";;69,56666667;140,7333333;64,47499502;0,657501494;16,15859733;0,338712891;4,722056186;0,069735007;2,201633792;4,194062562;2,988643156;3,397091054;0,199242877;0,587766487;0,009962144;100;0,12;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,15847977;0,074787136;0,001403712;0,048219477;0,036062538;peraluminous;magnesian/calc-alkalic/peraluminous
3951;545702,2468;7704976,201;54;W;"69°27'0.0""";"142°10'0.0""";;69,45;142,1666667;64,76180945;0,470376301;16,03282626;0,220176141;4,723779023;0,100080064;1,92153723;4,603682946;2,992393915;3,162530024;0,300240192;0,700560448;0,010008006;100;0,08;K1;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,157246236;0,082091351;0,002115261;0,048279992;0,033572506;metaluminous;magnesian/calcic/metaluminous
3952;298763,8225;5823878,175;50;U;"52°31'40.0""";"114°2'0.0""";;52,52777778;114,0333333;64,58374925;0,698742264;16,80974246;2,725094829;1,716909563;0,109802356;0,29946097;1,197843881;5,789578758;5,689758435;0,16969455;0,199640647;0,009982032;100;0,01;Tr;ferroan;alkalic;101,96;56,08;141,94;61,98;94,2;0,16486605;0,021359556;0,001195537;0,093410435;0,060400833;metaluminous;ferroan/alkalic/metaluminous
3953;598622,6731;5567342,881;49;U;"50°15'0.0""";"112°23'0.0""";;50,25;112,3833333;64,65474168;0,589587289;17,15798941;1,129209553;4,426901169;0,109923054;1,818726891;3,587488758;2,488258219;3,287698611;0,059958029;0,479664235;0,209853103;100;0,34;J2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,168281575;0,063970912;0,000422418;0,040146147;0,034901259;peraluminous;magnesian/calc-alkalic/peraluminous
3954;482933,2428;6950352,05;57;V;"62°41'0.0""";"158°40'0.0""";;62,68333333;158,6666667;64,42939653;0,537741486;15,67416849;2,101175065;2,987452699;0,089623581;2,160924119;3,943437562;3,23640709;3,594901414;0,149372635;1,085441147;0,009958176;100;0,23;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,153728604;0,070318074;0,001052365;0,052216959;0,038162435;metaluminous;magnesian/calc-alkalic/metaluminous
3955;549368,0808;6160913,145;50;U;"55°35'30.0""";"117°47'0.0""";;55,59166667;117,7833333;64,64767616;0,499750125;15,992004;1,859070465;2,538730635;0,059970015;1,509245377;3,31834083;4,197901049;4,897551224;0,269865067;0,19990005;0,009995002;100;0,01;Tr;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,156845861;0,059171555;0,001901262;0,06772993;0,05199099;metaluminous;magnesian/alkali-calcic/metaluminous
3956;563830,5277;5140370,179;53;T;"46°24'50.0""";"135°49'50.0""";;46,41388889;135,8305556;64,77716575;0,440660991;14,92238358;0,941412118;4,616925388;0,050075113;2,523785679;3,925888833;2,974461693;4,116174261;0,010015023;0,691036555;0,010015023;100;0,01;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,146355272;0,07000515;7,05581E-05;0,047990669;0,043696117;metaluminous;magnesian/calc-alkalic/metaluminous
3957;549618,387;5718647,442;53;U;"51°37'0.0""";"135°43'0.0""";;51,61666667;135,7166667;64,37101911;0,736464968;14,99800955;1,413216561;3,722133758;0,119426752;3,125;4,339171975;2,975716561;3,572850318;0,009952229;0,607085987;0,009952229;100;0,01;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,147096994;0,077374679;7,01157E-05;0,048010916;0,037928347;metaluminous;magnesian/calc-alkalic/metaluminous
3958;524783,0247;7340453,965;52;W;"66°11'0.0""";"129°33'0.0""";;66,18333333;129,55;64,97538431;0,482266653;17,57259118;0,843966643;1,34632774;0,040188888;1,486988848;3,948558224;3,10459158;5,01356375;0,150708329;1,024816638;0,010047222;100;0,14;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,172347893;0,070409383;0,001061775;0,050090216;0,053222545;peraluminous;magnesian/alkali-calcic/peraluminous
3959;446160,8437;7534132,172;1;W;"67°55'0.0""";"178°17'0.0""WW";W;67,91666667;-178,2833333;64,4251843;0,537955768;16,58696952;1,175532975;3,407053198;0,079697151;1,753337318;4,014743973;3,197848177;4,134289699;0,179318589;0,498107193;0,009962144;100;0,34;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,162681145;0,071589586;0,001263341;0,05159484;0,043888426;metaluminous;magnesian/calc-alkalic/metaluminous
3960;419912,9741;6884410,629;54;V;"62°5'0.0""";"139°28'0.0""";;62,08333333;139,4666667;64,74416742;0,570741965;16,71172524;0,140182237;3,524581957;0,110143186;1,181535997;3,51456894;4,175428056;3,664764193;0,120156203;1,531991589;0,010013017;100;0,09;K1;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,16390472;0,06267063;0,000846528;0,067367345;0,038904078;metaluminous;ferroan/alkali-calcic/metaluminous
3961;693162,1329;5120552,012;53;T;"46°12'40.0""";"137°30'15.0""";;46,21111111;137,5041667;64,94576135;0,92406589;17,01486541;1,988750502;2,20972278;0,120530333;1,496584974;2,782241864;4,248694255;3,023302531;0,220972278;1,01446364;0,010044194;100;0,19;K2;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,166877848;0,049612016;0,001556801;0,068549439;0,032094507;peraluminous;magnesian/alkali-calcic/peraluminous
3962;448993,6755;7424426,126;57;W;"66°56'0.0""";"157°50'0.0""";;66,93333333;157,8333333;64,41809486;0,508170586;17,04862495;1,654045436;3,088880032;0,239139099;1,693901953;3,487445197;3,387803906;3,547229972;0,009964129;0,906735751;0,009964129;100;0,08;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,167208954;0,062186969;7,01996E-05;0,054659631;0,037656369;peraluminous;magnesian/calc-alkalic/peraluminous
3963;324700,9949;5235549,417;54;T;"47°15'0.0""";"138°41'0.0""";;47,25;138,6833333;64,89660711;0,662517567;13,9128689;2,148163019;3,774342502;0,110419594;2,268620759;4,025296125;3,965067256;3,232282674;0,010038145;0,983738205;0,010038145;100;0,23;K2-Pg;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,136454187;0,071777748;7,0721E-05;0,063973334;0,03431298;metaluminous;magnesian/calc-alkalic/metaluminous
