2745- (,53°39'20",l17°54'30")|.Granite|.J3|.Amutkan massif||.E.G.lvanova|(Yu.V.Kazitsyn?l958). 
2746- (52°36'50",118°31'20")|.Hb|-Bt granite porphyraceous||.Tr|.Chalbuchin stock|.A.S|.Sivkova|(Yu.F.Misnik?l964). 
2747- (51°39',113°42')|.Granite|.J1_2|.M.I.Merkul'eva|(L||.L.feoktistov?l968). 
2748- (51°56' ,113°00')|.Granite|(granosyenite|)porphyraceous|.Tr3-J1|.Molokov mass if||.L.S.Voronova|(A.V.Argutin,1968). 
2749- (66°11' ,173°14'W)|.Granite|.K1|.Teniany massif|(I|.A.Nikitin,1957}. 
2750- (54°54'30",l19°42'35")|.Bt-Hb granite|.Tr|(A.F.Ozersky,1966). 
2751- (44°27'50",135°11')|.Bt granite-porphyry|.K2-Pg1|(l.I.Antushevich,1966). 
2752- (53°34' ,118°58'40")|.Granite porphyraceous|.Tr|.Amudzhikan massif|.N.A.Lebedeva|(S||.P.Smelovsky,1968). 
2753- (67°28'12",177°38'48"}|.Hb granite|.K1|.A.P.Burmistrova|(V.G.Zheltovsky,1975) . 
2754- (69°25' ,164°30')|.Granodiorite|.K2|.Left|-Kanelyveem massif|(V.I.Teplykh,1963). 
2755- (53°33' ,119°00'20")|.Granite porphyraceous|.J3|.D.M.Shuster|(V.S.Alkin,1963). 
2756- (51°19' ,109°21')|.Bt granite porphyraceous|.J 1|.Bom-Gorkhon massif|.T.A.Popova|(V.I|.Sizykh,1968) . 
2757- (50°02'30",143°05')|.Granite porphyraceous|.Pg|.Langery intrusive|.L.K.Markova|(O.K.Kalishevich|'s coll.). 
2758- (66°12' ,129°23')|.Granodiorite medium-grained unevengrained|.K1|.Khoboyotuu|-Echiy massif|.Oth. :S03-0.02||.Det.:co2-0.33|(R.O.Galabala,1976). 
2759- (60°13' ,144°53')|.Granosyenite|.K2|(R||.B.Umitbaev,1962). 
2760- (52°27'10",109°33'40")|.Granite|.Tr|.R.T|.Vyatkina|(E|.M.Bagadaev,1969). 
2761|- (63°20' ,144°45') |.Bt granite|.K1|.Odomkan massif|.Det.:H2o+-0.87|(P.P.Shestakov,1964). 
2762- (65°10' ,142°07')|.Bt granite medium-grained|.K1|.Silyan massif|.E.G.Baranova|(V.M.Kalinin,1960) . 
2763- (66°23' ,174°45'W)|.Granite|-porphyry|.K1|.Kenga massif|.L.A.Finogentova|.Det.:H2o+-O.ll|(E.A.Makarov,1975). 
2764- (52°43'30",110°59'20) |.Granite leucocratic|.Tr|(V.F.Rukavetz,1964). 
2765- (49°56',108°40')|.Granite alaskitic|.J 2|.N.A.Lebedeva|(N.P.Kostyakov,1965). 
2766- (51°19' ,109°21')|.Bt granite coarse|-grained|.J1|.Bom-Gorkhon massif|.V|.I|.Zhigalova|(N.A.Ageev,1967). 
2767- (64°24' ,143°31')|.Adamellite|.K1|.Nel'kan massif|(K.N.Rudich,1948). 
2768- {61°30' ,150°01')|.Bt granite|.K1|.Siverdyk massif|(P.N.Spiridonov,1939). 
2769- (51°08' ,112°57') |.Granite coarse-grained|.J3|.N.A.Lebedeva|(E|.T.Bubnov,1964). 
2770- (51°30'40",110°13')|.Granite medium-grained|.Tr|.M|.I|.Kodachigova|(V|.A.Novikov,1966) . 
2771- (51°23' ,113°16') |.Granite|-porphyry subalkaline|.J3|.N.A.Lebedeva|(L||.I|.Sergeev,1967). 
2772- (43°06'55",134°20'10")|.Amf-Bt granite||.K2|.Valentinovsky massif|(V.I.Musin,1970). 
2773- (47°29'12",138°12'06") |.Granodiorite-porphyry|.Pg1|.Khulimin Sakhotin massif|.Det.:H2o+-0|.24|(N.I.Shlepkin,1975). 
2774- (65°02' ,141°46') |.Bt granite fine-grained|.K1|.Shelug massif|.G.G|.Braginetz|(V.M.Kalinin,1960) . 
2775- (63°35' ,143°34')|.Bt adamellite|.K1|.Bulugunyakh massif|.Det|. :H2o+-0|.19|(K||.N.Rudich,1959) . 
2776- (55°03' ,130°45')|.Bt granite|.K1|(D.G.Rudenko,1966). 
2777- (61°18' ,149°25') |.Bt granite|.J3|.Butugychag massif|(B.L.Flerov|,1936). 
2778- (51°08' ,110°37') |.Granite porphyraceous|.J'(L.A.Kozubova,1964). 
2779|- (53°28'40",118°52'30")|.Bt-Hb granite porphyraceous|.J3|.M|.I.Merkul'eva|(B|.Ya.Semenov,1966). 
2780- (60°14' ,144°31')|.Adamellite|.K2|.Nyut-Ul'bey mass i f|(R.B.Umitbaev,1962) . 
2781- (44°37'50",134°23'30")|.Granodiorite||.K2|(V.K.Putintsev,1955). 
2782- (67°05' ,149°35')|.Granosyenite porphyraceous medium-grained|.K1|.Oth.:S03-0.09||.Det.:co2-0.27|(Ju.T.Nikolaev,1975). 
2783- (54°06'30",117°51'10")|.Granite porphyraceous|.Tr3-J1|.N.A.Lebedeva|(S.P.Smelovsky,1971). 
2784- (52°26' ,115°42'15")|.Bt-Amf granite porphyraceous|.Tr|.N.A.Ogneva|(V.T.Andreev,1962). 
2785- (50°13' ,112°52')|.Granite leucocratic||.J3|.Ankaiktin massif|.V.I.Zhigalova|(N.K.Dmitrochenko,1968) . 
2786- (71°48' ,140°54')|.Bt granodiorite|.K1|.Maksunuokha-Tas massif|.Det.:F-0.06|(S.M.Prokhorova,1968). 
2787- (70°01' ,111°20')|.Hb-Bt granite|.K1|.Yanranay massif|.V.V.Langvagen|.Oth.:Ba0-0.04|,Cl-0.05|(N.I.Tikhomirov,1940). 
2788- (66°08' ,129°14')|.Granodiorite medium-grained unevengrained|.K1|.Khoboyotuu|-Echiy massif|.Oth.:S03-0.22|.Det.:co2-0.20|(R.O.Galabala,1976). 
2789- (49°33' ,109°05')|.Granite porphyraceous|.Mz 1|.M.I.Merkul'eva|(N||.P.Kostyakov,1966). 
2790- (62°37' ,140°47')|.Granodiorite-porphyry||.K2|.Khoron massif|.L.I|.Solov'eva|.Oth.:S03-0.33|(G|.G.Naumov,1978) . 
2791- (55°48'50",118°14'40")|.Granite leucocratic|.Tr|.Chopokon massif||.N.A.Lebedeva|(K.F.Khatskevich,1966). 
2792- (52°01' ,112°40')|.Granite|(granosyenite)|.Tr|.Chita massif|.D.M.Shuster|(M.P.Bezverkhny,1963). 
2793- (52°51' ,117°16'40")|.Granite-porphyry|.Tr|.N.I.Serebryakova|(A.V.Fedotov,1961). 
2794- (66°12',129°20')|.Adamellite medium-grained unevengrained|.K1|.Khoboyotuu|-Echiy massif||.Oth|. :S03-0.02|.Det.:co2-0.ll|(R.O.Galabala,1976). 
2795- (65°24' ,174°11')|.Plagiogranite|.K1|.Z|.I|.Karpicheva|.Det.:H2o+-l|.41|(V.l.Shkursky,1966). 
2796- (53°00'30",116°02'50")|.Granite-porphyry|.Tr3-J1|(S.P.Smelovsky|,1971). 
2797- (69°26' ,149°31')|.Granite|.K1|.Ulakhan|-Sis massif|.A.G.Dmitrieva|.Det.:H2o+-0.56|(G.S.Sonin,1976). 
2798- (49°44' ,111°07')|.Hb-Bt plagiogranite||.J1_2|(E.A.Radkevich,1957) , 
2799- (54°39' ,133°25')|.Granite|.K1|(F.S||.Frolov||,1967). 
2800- (66°10',129°20')|.Granodiorite|.K1|.Khoboyotuu-Echiy massif|(N|.A.Tseydler,1969). 
2801- (49°56' ,108°41')|.Granite porphyraceous|.Tr|.Oth.:so3-0.0l|(S.P.Konoplev,1940). 
2802- (49°29' ,110°48')|.Granite-porphyry|.J3|.M.I.Romanova|(V.P|.Krasnov,1968). 
2803- (53°43'10",115°20'20")|.Granite|-porphyry|.Tr-J1|.Gulanin massif|.V.I.Zhigalova|(V,A.Popeko,1968). 
2804- (43°50' ,135°28'35")|.Granodiorite|.K2-Pg1|.Vladimirsky massif|.G.I.Makarova|(G.A.Valuy,1975). 
2805- (53°27'10",118°55')|.Bt granite|.Tr|.M.I.Merkul'eva|(V.N.Semenov,1966). 
2806- (53°00'30",116°02'50") |.Granite|-porphyry|.Tr3-J1|(S.P.Smelovsky,1971). 
2807- (66°02' ,163°19')|.Granite|.K2|.Ukon massif|(N.N.Tevyashov,1966). 
2808- (49°39',110°27')|.Bt granite medium-grained|,J2|.A.M.Vakorina|(V.P.Krasnov,1968). 
2809- (54°06'05",116°12')|.Granite|.Tr-J|.A.I.Fedorova|(S.P.Smelovsky,1968). 
2810- (43°49'40",135°28'20")|,Granodiorite|.K2-Pg1|.Vladimirsky massif|.N.M.Nikitina|(G,A|.Valuy,1975). 
2811- (52°16' ,115°03')|.Hb-Bt granite|.Tr|.D.M.Shuster|(S.K.Ushakov,1962). 
2812- (63°15' ,144°17')|.Bt adamellite medium-grained|.K1|.Kuranakh-Salin massif|.V.Belen'kaya|.Det.:H2o+|~o.06|,C02-0.02|(K.N.Rudich,1959) . 
2813- (53°50'50",115°47'20")|.Granite|.Tr-J|.L.E.Fedoseeva|(V.S.Ivanov,1968). 
2814- (52°57' ,119°36')|.Granite|.Tr|,U.M.Ader|(V|,S.Shmarlin,1968). 
2815- (64°54' ,141°25')|.Granite porphyraceous|.K1|.Vizitin massif|.Oth.:so3-0.07|(S|,B.Kucherov,1939). 
2816- (54°57' ,122°42')|.Bt granite|.K1|(M.V.Sukhin,1963). 
2817- (53°23'05",116°58'40")|.Granite|.J3|.Shinyukin stock|.T.I.Linnik|(Yu.D.Penyagin,1967) . 
2818- (46°05' ,110°07')|.Granite leucocratic|.Tr-J|.Ikhe-Dzhisa-Khid massif|(I.A.Kuryaev). 
2819- (63°50' ,142°55')|.Granodiorite porphyraceous|.K1|.Kurdat massif|.N.D.Tukhon'kikh|.Oth|. :so3-0.30|(V.I.Myasnyankin,1968). 
2820- (46°14'50",135°41')|.Hb|-Bt granite|(adamellite)|.K2|.Baylaz massif|(V|.M.Kochkin,1966). 
2821|- (50°56' ,113°19')|.Hb-Bt granite porphyraceous|.J1_2|.V.A.Buklenkova|(A.I.Shevtsov|?1967). 
2822- (55°51' ,117°42')|.Granosyenite|.Tr|.U.M.Ader|(E.M.Fal'kin,1969). 
2823- {66°13' ,129°23')|.Granodiorite medium-grained unevengrained|.K1|.Khoboyotuu|-Echiy massif|.Det.:so3-0.03|?co2-0.27|(R.O.Galabala?l976). 
2824- {69°29' ,149°35')|.Granodiorite-porphyry|.K1|.Ulakhan-Sis massif|.A.I.Kalischuk|(G.S.Sonin?l976). 
2825- (55°05'05",117°04')|.Granite|.Tr|.L.E.Fedorova|(V.I.Shulika,1967). 
2826- {53°56'40",115°39'30")|.Granodiorite|.Tr2_3|(V.A.Popeko,1965). 
2827|- (50°21' ,112°51')|.Granite|(granodiorite)|.J1_2|(I.I.Kozyrev,1968). 
2828- {51°23' ,113°27')|.Bt granite porphyraceous|.Ji_ 2|.Olenguy massif|.T.A.Alfer'eva|(I.N.Fomin?l961). 
2829|- (46°22'58",136°18'10")|.Granite|.K2|.Det.:H2o|-0.85|(V.K.Matushkin?l974). 
2830- (47°22'25",139°00'30")|.Bt|-Amf granodiorite|.K2-Pg1|.Oth.:S03-0.19|(V.A.Yarmolyuk?l956). 
2831|- (61°10',144°06')|.Granite|.K2|.Vega massif|.P.V.Artemenko|.Det.:H2o+-0.52|(l.M.Speranskaya?l960)|.o|'o|
2832- {52 59' ,113 14')|.Granosyenite|.Tr|{F.N.Lyudofun,1967). 
2833|- {52°16'20",117°36'30")|.Granite porphyraceous|.J3|.Sretensky massif|.M.E.Kazakova|.Oth.:Ba0-0.08|?so3-0.20|?Cl-0.07|(V.K.Poletaev,1948). 
2834- {51°22' ,108°34'40")|.Bt granite|.Tr-J1|.Dabat massif|.R.P.Kopnova|(A.K.Izvekov?l968). 
2835- (70°37' ,162°32')|.Bt granite porphyraceous coarse-grained|.K2|.Chetyrekhstolbovoy Island massif|.M.A.Kempi|{N.Vorob'ev's coll.,1977}. 
2836- {69°35' ,142°30')|.Bt granite|.K1|.Nongondzhin massif|.G.S.Chugunov|(V.V.Boyarshinov?l959). 
2837- (50°57' ,110°47')|.Granite coarse-grained|.J1|.Arey massif|.D.M.Shuster|(M.D.Berdnikov?l965). 
2838- (54°56' ,119°48')|.Granite porphyraceous|.Tr|.N.P.Mel'nikova|(K.F.Khatskevich,1970). 
2839|- (52°29'20",111°23'40")|.Granosyenite subalkaline|.Tr-J1|(V.I.Pelepyagin,1975). 
2840- (47°22' ,138°26'36")|.Granite leucocratic fine-grained|.K2|.Unta mas sif|(N.I.Shlepkin?l972)|.0|
2841- (55°12'20",118°05')|.Granosyenite|.Tr|.V.I.Zh igalova|(Yu||.P.Tryanin,1969). 
2842- (50°20' ,135°29')|.Hb-Bt granite-porphyry||.K2|.Urshan massif|.A.N.Geraskina|(B.I||.Burde9l960). 
2843- (53°45'40",115°17'30")|.Bt granosyenite|.Tr-J1|.Zimov'e massif|.U.M.Ader|(V.A.Popeko 91967) . . 
2844- (54°06' ,117°57'50")|.Granite porphyraceous|.Tr3-J1|.N.A.Lebedeva|(S.P.Smelovsky91971). 
2845- (66°08' ,129°13')|.Granodiorite medium-grained unevengrained|.K1|.Khoboyotuu-Echiy massif|.Oth.:S03-0|.04||.Det.:co2-0.40|(R.O.Galabala,1976). 
2846- (49°38' ,112°19')|.Bt granite fine|-grained|.J1_2|.L.S.Voronova|(N.K.Dmitrochenko 9l965) . 
2847- (53°28'10",118°54'50")|.Granite porphyraceous||.Tr|.Amudzhikan massif||.A.I.Fedorova|(S.P|.Smelovsky,1966) . 
2848- (43°37'55",135°12'40") |.Granite coarse|-grained|.K2-Pg|.Ol'gin massif|.G.A|.Dyatlova|(G|.A.Valuy,1975). 
2849- (52°33'30",118°24'40")|.Hb-Bt granodiorite porphyraceous|.Tr|.A.S.Sivkova|(Yu.F|.Misnik,1964) . 
2850- (46°41' ,134°19'05")|.Granosyenite|-aplite|.K2|.Det.:H2o+-0.66|(Yu||.I.Maksimenko,1973) . 
2851- (65°03' ,174°52'W)|.Bt-Hb granite||.K2|.Satamyn massif|(V.N.Stavitsky,1959). 
2852- (45°38' ,137°24'10")|.Hb-Bt granite fine|-medium-grained||.K2|(E.D.Kas'yan,1969). 
2853- (66°02' ,141°20')|.Bt granite medium-grained|.K1|.Chibagalakh Charkyn massif|(B.V.Kravtsov,1970). 
2854- (51°07' ,135°47')|.Granite-porphyry|.K2|.R.A.Sokolova|(V.A.Evtushenko,1962). 
2855- (66°38' ,177°03'W)|.Granite|.K1|(G|.I|.Bogomolov,1967). 
2856- (67°57' ,178°3I'W)|.Granodiorite|.K1|.Vinkan massif|(A.l.Kyshtymov,1959). 
2857- (51°28' ,110°10')|.Bt granite porphyraceous|.J1|.Zhipkhegen massif|.L.S.Voronova||.Oth|. :F-0.02|(V.I.Sizykh|,1967) . 
2858- (68°25' ,179°50'W)|.Bt granite medium-grained||.Mz|.Taureran massif|.Oth.:S-0.03||,B2o3-0.08|(S||.F.Lugov91953) . 
2859- (68°16' ,178°17'W)|.Granite|.K1|.Metechyn massif|.G.A.Finogentova|.Det.:H2o+-0.62|(K|.S|.Sukhov,1963). 
2860- (51°10' ,135°47')|.Granite-porphyry|.K2|.R.A.Sokolova|(V.A.Evtushenko,1962). 
2861|- (69°36',145°03')|.Bt granite porphyraceous||.K1|.East|-Polousny massif||.Oth|. :F-0.10|(A||.N.Naumov||,1967). 
2862|- (46°05' ,110°07') |.Granite leucocratic|.Tr-J||.Ikhe|-Dzhisa|-Khid massif|(l.A|.Kuryaev). 
2863|- (46°54' ,105°51') |.Gran i te||.Tr3|(V.A.Bobrov) . 
2864- (64°48' ,135°15')|.Adamellite-porphyry|.K1|.Khaytakhchen massif|.Oth|. :F-0.13|(S.A||.Ivanov,1973) . 
2865|- (52°26'40",109°30'30") |.Granosyenite alkaline||.Tr||.R.T.Vyatkina|(E.M.Bagadaev,1969). 
2866- (69°08',168°35') |.Gran i te||.K2|.Nagloynyn mass i f||.N|.I|.Morozova|(A||.I.Grigor'ev,1961). 
2867|- (53°30'50",118°53'30")|.Granite porphyraceous|.J2|.Amudzhikan massif||.A.l.Fedorova|(S.P.Smel ovsky,1968). 
2868- (60°50' ,153°13')|.Hb|-Bt granite|.K2|.Left|-Buyundin mass i f||.G.A.Finogentova|.Det|. :H2o+-0.65|(Yu.G.Kobylyansky,1964) . 
2869|- (63°19' ,148°12') |.Bt granite|.J3|.Ch'orgo massif|.R|.I|~Donskaya|.Oth.:S-0.08|,Cl-0.02|,F-0.08|,Li 20-0.04|(V.A.Serebryakov,1958) . 
2870- (44°22'30",135°41')|.Granodiorite-porphyry||.K2-Pg1|.E.P.Komogorova|(R||.E.Ostroumov,1962). 
2871|- (67°41'18",177°48'06") |.Hb granite|.K1|.Telekay massif||.M|.l.Osinina|(V.G.Zheltovsky,1974) . 
2872|- (47°23'48",138°03'06") |.Granite|.K2|.Karakty massif|(F|.G|.Fedchin,1975). 
2873|- (68°13' ,178°19'W) |.Granite|.K1|.Metechyn massif|.l.S||.Ryabova|.Det.:H2o+-0.52|(K.S|.Sukhov,1963). 
2874- (66°13' ,129°29')|.Granodiorite medium-grained||.K1|.Khoboyotuu-Echiy massif|.Det.:co2-0.33|(R.O.Galabala,1976). 
2875- (44°36',135°09'35")|.Granite-porphyry|.K2-Pg1|(B.S.Nabrodov,1967). 
2876|- (53°45'30",117°37'30") .|.Granite||.J3|.Syrygichin mas sif|(Yu||.V.Kazitsyn||,1967). 
2877- (45°34'40",137°15'30")|.Granodiorite|.K2|.Det|. :H2o+-0.05|(V.N.Ovechkin,1975). 
2878- (52°11'40",115°38') |.Granite-porphyry|.J3|.O.M.Shirokova|(S.K.Ushakov,1961). 
2879|- (57°38',139°33')|.Granodiorite|.K1|.Det.:co2-0.38|.Oth. :S03-0.05|(l|.N|.Egorov,1970) . 
2880- (44°29'50",134°23'10")|.Granite fine-grained||.K2|.Lampakhez massif|(M.l.Novikova,1956). 
2881- (49°28' ,110°04')|.Bt granite medium-grained|.J2|.O.S'.Beloborod'ko|(V.P.Krasnov,1968) . 
2882- (63°45' ,143°30')|.Granodiorite-porphyry|.K1|.Ergelyakh massif|.G.G.Braginetz|(V.P|.Klochkov,1975). 
2883- (65°45' ,135°07')|.Granite|.K2|.Burgochan massif|.Oth.:so3-0.05|(G.G.Kukhtinsky,1959) . 
2884- (52°31' ,115°19')|.Bt-Hb granite||.Tr|.L.S.Voronova|(R|.V.Tsoy,1961) . 
2885- (52°51' ,117°21')|.Granite-porphyry|.J3|.O.M.Shuster|(A.V.Ivano~,1966). 
2886- (51°44',135°36')|.Granite porphyraceous||.K2|(N.G.Osipov,1964). 
2887- (61°04' ,144°29')|.Hb-Bt granodiorite|.K2|.Nel'gacy massif|.A.Kh||.Faytel'son|.Oth.:S03-0.04|(V.A.Serebryakov,1955). 
2888- (55°03',118°28'15")|.Bt-Hb granosyenite|(granodiorite)|.Tr|.V.I.Zhigalova|(Yu||.P.Tryanin,1969). 
2889- (55°06'20",118°07')|.Bt-Hb granosyenite|(granosyenite)|.Tr|.V.I.Zhigalova|(Yu|.P.Tryanin,1969). 
2890- (54°44' ,122°30')|.Granite-porphyry|.K1|(M.V.Sukhin,1965). 
2891- (52°43',110°29'30")|.Amf granite|.Tr|.Egitin stock|(E.N.Zeleny,1971). 
2892- (67°33' ,179°15')|.Granite|.K1|.Chanuan massif|.O.N.Kobylina|(V.G.Ditmar,1938) . 
2893- (69°28' ,149°58')|.Hb-Bt granite|.K1|.E.A.Lagovskaya||.Det.:H2o+-0.14|(M.F|.Dement'ev,1967). 
2894- (66°20' ,137°50')|.Bt granite|.K1|.Kere|-Yuryakh massif||.Krivosheina|(A.I.Vishnevsky,1962). 
2895- (60°13' ,144°55')|.Granosyenite|.K2|(R|.B.Umitbaev,1961). 
2896- (46°05',110°07')|.Granite leucocratic|.Tr|(I.A.Kuryaev). 
2897- (49°46' ,109°40')|.Bt granite coarse-grained|.Mz|.E.V|.Saranina|(N.P.Kostyakov,1968). 
2898- (50°19' ,108°38')|.Granite subalkaline||.Tr|.Gremyachin massif|.N.P.Mel'nikova|(V|.V.Starchenko,1968) . 
2899- (64°20' ,143°30')|.Granite|.K1|.Nel'kan massif|(K.N.Rudich,1948). 
2900- {48°07' |,137°40'30")|.Granodiorite|.K2|(Yu.V.Barvinok,1970). 
2901- (44°28' ,135~13'30")|.Granite|-porphyry|.K2-Pg1|(1|.I.Antushevich,1966). 
2902- (69°21' ,176°50')|.Gran i te gneissose|.K1|.Velitkenay massif||.O.M.Sidorova||.Oth|.|:co2-0.31|(M.N.Bogdanova||,1967} . 
2903- (69°37' ,141°40')'|.Bt granite porphyraceous medium-grained|.K1|.Omchikandin massif|(L|.A.Musalit in,1967). 
2904- (66°13' ,129°28')|.Adamel lite||.K1|.Khoboyotuu|-Echiy massif|(N.A.Tseydler,1969) . 
2905- (53°30'05",157°10'}|.Granite||.K2|.V.G|.Kotova|.Oth.:S03-0||.05|(S.Z.Gorbachev|,1966). 
2906- (50°17' ,112°35')|.Hb|-Bt granite|.J1_2|.Akuin massif||.N.A.Lebedeva|(N.K.Dmitrochenko,1968). 
2907- (60°50' ,153°18')|.Bt|-Hb granite porphyraceous medium-grained|.K2|.Left-Buyundin mas sif||.Z.I|.Kondrashina|.Det.:H2o+-0.47|(Yu.G.Kobylyansky,1964). 
2908- (67°44'42",177°50'24") |.Hb granite||.K1|.Telekay massiL M|.I.Osinina|.Det.:H2o+-0.60|(V.G.Zheltovsky,1974). 
2909- (43°48'35",135°27||'35") |.Granodiorite|.K2-Pg1|.Vladi~irsky massif|.T.G.Shpak|(G.A.Val uy,1975) . 
2910- (44°16' ,132°47') |.Granodiorite|.porphyraceous|.K2|.Sinegorsky massif|(L||.F|.Nazarenko|,1967). 
2911- (42°44',109°15')|.Hb-Bt granite|.Tr|. (A.A.Kulesh,1967). 
2912- (48°08'10",137°38'40") |.Granite|.K2|.Det.:H2o+-0|.49|(Yu.I|.Barvinok,1970). 
2913- (68°03',136°50') .|-Granite|-porphyry|.K1|.Khatynnakh massif|.Det.:H2o+-0||.55|(G|.I.Mikheev,1971) . 
2914- (65°40',174°Zl'W) |~Bt-Hb granodiori te||.K2|(M.I|.Rabkin,1941). 
2915- (52°26'25",115°26'4q"). ~ranodiorite|.Tr|(F.F.Pavlov,1936). 
2916- (44°25'30",135°48'20")|.Granite-porphyry||.K2-Pg1|.V.A.Garshina|.Det.:H2o+|-l|.36|(V.A|.Baskina|,1965) . 
2917- (50°20' ,135°29')|.Bt|-Hb granite|-porphyry|.K2|.A.N|.Geraskina|(B.I.Burde||,1960) . 
2918- (66°13' ,129°15')|.Granodiorite medium-grained|.K1|.Khoboyotuu-Echiy massif|.Oth|. :S03-0.03|(R|.O.Gal abala|,1976). 
2919- (50°03'05",143°04'40")|.Granodiorite|.Pg|.Langery intrusive|.A.N|.Slascheva|(V||.I.Naryzhny's coll.,1963) . 
2920- (61°50' ,162°12')|.Hb-Bt adamellite||.K1|.Ichikandin massif|.V.P.Koval'skaya|.Oth|. :co2-0.06|,F-0.02|(V.S.Smolich,~947). 
2921- (68°01' ,136°41')|.Granite-porphyry|.K1|.Khatynnakh massif|.Det.:H2o+-0.55|(G.I.Mikheev,1971). 
2922- (52°21'30",115°23'20")|.Granite leucocratic|.Tr|.N.A.Ogneva|(A.M.Strelov,1959). 
2923- (52°23'15",114°15'40")|.Granosyenite-porphyry|.J3|.V.I.Zhigalova|(E.A.Zaykov,1970). 
2924- (46°13' ,137°30')|.Granodiorite|.K2-Pg1|.O.G.Ulanova|.Det.:H2o+-0.69|{M.A.Favorskaya,1972). 
2925- (66°08' ,129°14')|.Granite|.K1|.Khoboyotuu-Echiy massif|(N.A.Tseydler,1969). 
2926- (66°06' ,129°16')|.Granodiorite medium-grained|.K1|.Khoboyotuu-Echiy massif|.Oth.~so3|-0.0l|.Det.:co2-0.46|(R.O.Galabala,1976). 
2927- (53°51' ,125°03')|.Granite|.J2-K|.L.S.Zhukova|(A.S.Vol'sky,1977). 
2928- {54°09'50",116°17'10")|.Granite|.Tr-J|.A.I.Fedorova|(S.P.Smelovs~,1968). 
2929- (51°15' ,113°28')|.Granite|(granodiorite|)medium-grained|.J1_2|.N.A.Lebedeva|(P.I.Kovalev,1968). 
2930- (66°07' ,129°13')|.Granodiorite medium-grained|.K1|.Khoboyotuu-Echiy massif|.Oth.:S03-0.22|.Det.:co2-0.26|(R.O.Galabala,1976). 
2931- (69°25',145°36')|.Bt granite|.K1|.East-Polousny massif|(V.K.Dorofeev,1973). 
2932- (47°50' ,138°21'30")|.Granite|.K2|.Kamtin massif|(A.V.Oleynikov,1972). 
2933- (51°30' ,110°13')|.Granite coarse-grained|.J 1|.Zhipkhegen massif|.A.I.Fedorova|(L.I.Sergeev,1968). 
2934- (66°09' ,129°18')|.Adamellite|.K1|.Khoboyotuu-Echiy massif|(N.A.Tseydler,1969). 
2935- (69°35' ,150°18')|.Granite porphyraceous medium-grained|.J3|.Ulakhan-Sis massif|(A.V.Artemov,1970). 
2936- (47°04',134°26'10")|.Bt granite|.K1|.Shivkin massif|.Det.:H2o+-0.72|(Yu.I.Maksimenko,19~3). 
2937- (50°03' ,143°05'15")|.Granite porphyraceous|.Pg|.Langery intrusive|.L.K.Markova|(O.K.Kalishevich's coll.). 
2938- (52°16'05",117°35'10")|.Hb-Bt granite porphyraceous|.J3|.Sreten massif|.N.I.Serebryakova|(V.Yu.Shenfil,1963)" 
2939- (61°25' ,150°15')|.Granodiorite|.K1|.Big Chalbykan stock|(G.V.Tafintsev,1963). 
2940- (53°37' ,118°31')|.Granite-porphyry|.J3|.D.M.Shuster|(E.A.Ivanov,1968). 
2941- (53°57'30",119°08')|.Granodiorite|-porphyry|.J3|(E.M.Leyfman,1967). 
2942- (68°15' ,136°12')|.Amf-Bt granite|.K1|.Challa-Yunegey massif|(A.F.Zausaev,1967). 
2943- (47°15' ,138°41') |.Granite|.Pg1|.Samargin massif|(V|.P.Simanenko,1973). 
2944- (52°11'10",115°34'20")|.Granite|.Tr|.O.M.Shirokova|(S.K.Ushakov,1961). 
2945- (47°27' ,138°43')|.Granite|.Pg1|(V.P.Simanenko,1973). 
2946- (52°31',115°41'15")|.Granodiorite|.Tr|.N.A.Ogneva|(R.V.Tsoy,1960). 
2947- (66°24' ,172°23')|.Bt granite|.K1|.Teniany massif|.Det.:H2o+-0.48|(I.A.Nikitin,1957) . 
2948- (63°15' ,144°17')|.Bt adamellite||.K1|.Kuranakh-Salin massif||.V.Belen'kaya|(K.N.Rudich,1959). 
2949- (47°46'40",134°20')|.Bt granite|.K1|.Det.:H2o+-0.04|(Yu.I.Maksimenko,1973). 
2950- (63°19' ,144°33')|.Granite|.K1|.Odonkan massif|.V.I|.Noskov||.Oth.:co2-0.05|(K.N.Rudich,1946). 
2951- (50°43' ,136°14')|.Px-Hb|-Bt granodiorite|.K2|.M.M.Blagina|(P.N.Koshman,1960). 
2952- (50°52' ,108°27')|.Granite|.Tr3-J1|.V.A||.Yusova|(L.A.Kozubova,1964). 
2953- (50°09' ,119°17')|.Hb|-Bt granite|(granodiorite|)porphyraceous medium-grained|.J1_2|(E.A.Belyakov,1959). 
2954- (53°29'10",11£0 52'20")|.Granosyenite|(granite|)porphyraceous|.J3|.M.I.Merkul'eva|(V.N.Semenov,1966). 
2955- (50°12' ,108°17')|.Bt granite|.Tr|.Shergoldzhin mas sif|.T.I.Linnik|(V.V|.Starchenko,1968) . 
2956- (54°51' ,122°33')|.Bt granite fine-grained|.K1|.Ogyglin massif|(M.V.Sukhin,1965). 
2957- (66°13' ,134°35')|.Amf-Bt granodiorite|.K2|.Ketekhtyakh massif|(V.E.Abel' ,1969). 
2958- (69°25' ,149°25')|.Granite|-porphyry|.K1|.Ulakhan|-Sis mas sif|.A.G|.Dmitrieva|.Oth.:so3-0.12|(G.S.Sonin,1976). 
